,Restaurant,Food_Name,Nutrients,Calories
40,Tropical Smoothie Cafe,Lean Machine Smoothie,"[{'value': 2, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 124, 'attr_id': 205}, {'value': 490, 'attr_id': 208}, {'value': 107, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 10, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",490
41,Tropical Smoothie Cafe,Paradise Point Smoothie,"[{'value': 3, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 110, 'attr_id': 205}, {'value': 430, 'attr_id': 208}, {'value': 92, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 0, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 54, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",430
42,Tropical Smoothie Cafe,Kiwi Quencher Smoothie,"[{'value': 2, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 111, 'attr_id': 205}, {'value': 450, 'attr_id': 208}, {'value': 94, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 0.36, 'attr_id': 303}, {'value': 45, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 30, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",450
43,Tropical Smoothie Cafe,Mango Magic Smoothie,"[{'value': 3, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 98, 'attr_id': 205}, {'value': 400, 'attr_id': 208}, {'value': 81, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 0.36, 'attr_id': 303}, {'value': 35, 'attr_id': 307}, {'value': 3000, 'attr_id': 318}, {'value': 36, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",400
44,Tropical Smoothie Cafe,Bahama Mama Smoothie,"[{'value': 3, 'attr_id': 203}, {'value': 4.5, 'attr_id': 204}, {'value': 117, 'attr_id': 205}, {'value': 500, 'attr_id': 208}, {'value': 110, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 50, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",500
45,Tropical Smoothie Cafe,Pomegranate Plunge Smoothie,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 131, 'attr_id': 205}, {'value': 520, 'attr_id': 208}, {'value': 121, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 15, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 102, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",520
46,Tropical Smoothie Cafe,Beach Bum Smoothie,"[{'value': 4, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 129, 'attr_id': 205}, {'value': 550, 'attr_id': 208}, {'value': 108, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 110, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",550
47,Tropical Smoothie Cafe,Blimey Limey Smoothie,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 111, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 108, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 10, 'attr_id': 307}, {'value': 200, 'attr_id': 318}, {'value': 78, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",440
48,Tropical Smoothie Cafe,Blueberry Bliss Smoothie,"[{'value': 1, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 86, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 75, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 5, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",340
49,Tropical Smoothie Cafe,Island Green Smoothie,"[{'value': 3, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 102, 'attr_id': 205}, {'value': 410, 'attr_id': 208}, {'value': 88, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 35, 'attr_id': 307}, {'value': 7500, 'attr_id': 318}, {'value': 66, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",410
50,Tropical Smoothie Cafe,Jetty Punch Smoothie,"[{'value': 2, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 94, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 77, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 5, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 42, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",370
51,Tropical Smoothie Cafe,Mocha Madness Smoothie,"[{'value': 6, 'attr_id': 203}, {'value': 5, 'attr_id': 204}, {'value': 152, 'attr_id': 205}, {'value': 660, 'attr_id': 208}, {'value': 132, 'attr_id': 269}, {'value': 11, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 150, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 2.4, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",660
52,Tropical Smoothie Cafe,Strawberry Limeade Smoothie,"[{'value': 0, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 117, 'attr_id': 205}, {'value': 470, 'attr_id': 208}, {'value': 112, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 26, 'attr_id': 301}, {'value': 0.36, 'attr_id': 303}, {'value': 15, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 102, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",470
53,Tropical Smoothie Cafe,Triple Berry Oat Smoothie,"[{'value': 15, 'attr_id': 203}, {'value': 4.5, 'attr_id': 204}, {'value': 83, 'attr_id': 205}, {'value': 410, 'attr_id': 208}, {'value': 56, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 650, 'attr_id': 301}, {'value': 2.7, 'attr_id': 303}, {'value': 25, 'attr_id': 307}, {'value': 2000, 'attr_id': 318}, {'value': 120, 'attr_id': 401}, {'value': 20, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",410
54,Tropical Smoothie Cafe,Detox Island Green Smoothie,"[{'value': 4, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 180, 'attr_id': 208}, {'value': 29, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 104, 'attr_id': 301}, {'value': 1.8, 'attr_id': 303}, {'value': 35, 'attr_id': 307}, {'value': 7500, 'attr_id': 318}, {'value': 66, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",180
55,Tropical Smoothie Cafe,Peaches N' Silk Smoothie,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 91, 'attr_id': 205}, {'value': 360, 'attr_id': 208}, {'value': 79, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 52, 'attr_id': 301}, {'value': 0.36, 'attr_id': 303}, {'value': 15, 'attr_id': 307}, {'value': 300, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",360
56,Tropical Smoothie Cafe,Chia Banana Max Smoothie,"[{'value': 38, 'attr_id': 203}, {'value': 29, 'attr_id': 204}, {'value': 130, 'attr_id': 205}, {'value': 880, 'attr_id': 208}, {'value': 97, 'attr_id': 269}, {'value': 15, 'attr_id': 291}, {'value': 0, 'attr_id': 301}, {'value': 0, 'attr_id': 303}, {'value': 190, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 0, 'attr_id': 401}, {'value': 40, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 6, 'attr_id': 606}]",880
57,McDonald's,"Strawberry Banana Smoothie, Large","[{'value': 4, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 76, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 68, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 130, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 70, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 27, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",330
58,McDonald's,"Strawberry Banana Smoothie, Small","[{'value': 2, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 44, 'attr_id': 205}, {'value': 190, 'attr_id': 208}, {'value': 39, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 0.36, 'attr_id': 303}, {'value': 40, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 15, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",190
59,McDonald's,"Mango Pineapple Smoothie, Small","[{'value': 2, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 45, 'attr_id': 205}, {'value': 200, 'attr_id': 208}, {'value': 42, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 78, 'attr_id': 301}, {'value': 0.36, 'attr_id': 303}, {'value': 35, 'attr_id': 307}, {'value': 1500, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",200
60,LongHorn Steakhouse,Kid's Raspberry Dream Smoothie,"[{'value': 2, 'attr_id': 203}, {'value': 6, 'attr_id': 204}, {'value': 51, 'attr_id': 205}, {'value': 270, 'attr_id': 208}, {'value': 45, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 30, 'attr_id': 307}, {'value': 15, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 4, 'attr_id': 606}]",270
61,LongHorn Steakhouse,Kid's Banana Berry Smoothie,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 62, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 57, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 5, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",260
62,LongHorn Steakhouse,Kid's Peanut Butter Cup Smoothie,"[{'value': 11, 'attr_id': 203}, {'value': 39, 'attr_id': 204}, {'value': 76, 'attr_id': 205}, {'value': 680, 'attr_id': 208}, {'value': 71, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 240, 'attr_id': 307}, {'value': 95, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 22, 'attr_id': 606}]",680
63,TGI Friday's,Triple Berry Smoothie,"[{'value': 1, 'attr_id': 203}, {'value': 2.5, 'attr_id': 204}, {'value': 47, 'attr_id': 205}, {'value': 210, 'attr_id': 208}, {'value': 40, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 15, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",210
64,TGI Friday's,Green with Passion Smoothie,"[{'value': 1, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 74, 'attr_id': 205}, {'value': 330, 'attr_id': 208}, {'value': 66, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 30, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 2, 'attr_id': 606}]",330
65,Dairy Queen,"Strawberry Smoothie, Medium","[{'value': 5, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 78, 'attr_id': 205}, {'value': 310, 'attr_id': 208}, {'value': 70, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 130, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",310
66,Dairy Queen,"Strawberry Smoothie, XLarge","[{'value': 9, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 137, 'attr_id': 205}, {'value': 540, 'attr_id': 208}, {'value': 123, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 220, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",540
67,Dairy Queen,"Strawberry Smoothie, Large","[{'value': 7, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 97, 'attr_id': 205}, {'value': 390, 'attr_id': 208}, {'value': 86, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 170, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",390
68,Dairy Queen,"Strawberry Smoothie, Small","[{'value': 4, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 59, 'attr_id': 205}, {'value': 230, 'attr_id': 208}, {'value': 53, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 90, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",230
69,Dairy Queen,"Tripleberry Smoothie, Large","[{'value': 7, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 113, 'attr_id': 205}, {'value': 470, 'attr_id': 208}, {'value': 103, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 170, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",470
70,Dairy Queen,"Tripleberry Smoothie, Medium","[{'value': 5, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 91, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 83, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 125, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",380
71,Dairy Queen,"Tripleberry Smoothie, Small","[{'value': 3, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 70, 'attr_id': 205}, {'value': 290, 'attr_id': 208}, {'value': 64, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 85, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",290
72,Dairy Queen,"Tripleberry Smoothie, XLarge","[{'value': 9, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 161, 'attr_id': 205}, {'value': 660, 'attr_id': 208}, {'value': 147, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 210, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",660
73,Dairy Queen,"Mango Pineapple Smoothie, Medium","[{'value': 5, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 79, 'attr_id': 205}, {'value': 340, 'attr_id': 208}, {'value': 72, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 130, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",340
74,Dairy Queen,"Mango Pineapple Smoothie, XLarge","[{'value': 8, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 139, 'attr_id': 205}, {'value': 590, 'attr_id': 208}, {'value': 127, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 220, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",590
75,Dairy Queen,"OrangeBerry Xtreme Smoothie, XLarge","[{'value': 8, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 145, 'attr_id': 205}, {'value': 590, 'attr_id': 208}, {'value': 128, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 210, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",590
76,Dairy Queen,"Papaya Paradise Smoothie, XLarge","[{'value': 9, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 143, 'attr_id': 205}, {'value': 580, 'attr_id': 208}, {'value': 130, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 220, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",580
77,Dairy Queen,"Sunshine Orange Smoothie, Large","[{'value': 6, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 108, 'attr_id': 205}, {'value': 460, 'attr_id': 208}, {'value': 96, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 180, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",460
78,Dairy Queen,"Sunshine Orange Smoothie, Small","[{'value': 3, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 60, 'attr_id': 205}, {'value': 250, 'attr_id': 208}, {'value': 54, 'attr_id': 269}, {'value': 0, 'attr_id': 291}, {'value': 90, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",250
79,Dairy Queen,"Mango Pineapple Smoothie, Large","[{'value': 6, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 99, 'attr_id': 205}, {'value': 420, 'attr_id': 208}, {'value': 89, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 170, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",420
80,Dairy Queen,"OrangeBerry Xtreme Smoothie, Large","[{'value': 6, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 103, 'attr_id': 205}, {'value': 420, 'attr_id': 208}, {'value': 90, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 170, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",420
81,Dairy Queen,"Strawberry Banana Smoothie, Large","[{'value': 8, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 110, 'attr_id': 205}, {'value': 440, 'attr_id': 208}, {'value': 94, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 170, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",440
82,Dairy Queen,"Strawberry Light Smoothie, XLarge","[{'value': 2, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 102, 'attr_id': 205}, {'value': 380, 'attr_id': 208}, {'value': 97, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 35, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",380
83,Dairy Queen,Strawberry Light Smoothie- Small,"[{'value': 1, 'attr_id': 203}, {'value': 0, 'attr_id': 204}, {'value': 46, 'attr_id': 205}, {'value': 170, 'attr_id': 208}, {'value': 44, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 15, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",170
84,Dairy Queen,"Tripleberry Light Smoothie, Large","[{'value': 1, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 66, 'attr_id': 205}, {'value': 260, 'attr_id': 208}, {'value': 63, 'attr_id': 269}, {'value': 2, 'attr_id': 291}, {'value': 20, 'attr_id': 307}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",260
85,Baskin Robbins,"Tropical Banana Smoothie, Medium","[{'value': 8, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 130, 'attr_id': 205}, {'value': 540, 'attr_id': 208}, {'value': 107, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 110, 'attr_id': 307}, {'value': 1000, 'attr_id': 318}, {'value': 150, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",540
86,Baskin Robbins,"Tropical Banana Smoothie, Large","[{'value': 10, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 187, 'attr_id': 205}, {'value': 780, 'attr_id': 208}, {'value': 160, 'attr_id': 269}, {'value': 8, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 140, 'attr_id': 307}, {'value': 1500, 'attr_id': 318}, {'value': 240, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",780
87,Baskin Robbins,"Mango Banana Smoothie, Large","[{'value': 9, 'attr_id': 203}, {'value': 3, 'attr_id': 204}, {'value': 215, 'attr_id': 205}, {'value': 900, 'attr_id': 208}, {'value': 191, 'attr_id': 269}, {'value': 6, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 140, 'attr_id': 307}, {'value': 12500, 'attr_id': 318}, {'value': 24, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",900
88,Baskin Robbins,"Strawberry Banana Smoothie, Large","[{'value': 9, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 173, 'attr_id': 205}, {'value': 710, 'attr_id': 208}, {'value': 139, 'attr_id': 269}, {'value': 9, 'attr_id': 291}, {'value': 390, 'attr_id': 301}, {'value': 1.44, 'attr_id': 303}, {'value': 140, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 27, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",710
89,Baskin Robbins,"Strawberry Banana Smoothie, Small","[{'value': 5, 'attr_id': 203}, {'value': 0.5, 'attr_id': 204}, {'value': 86, 'attr_id': 205}, {'value': 350, 'attr_id': 208}, {'value': 69, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 70, 'attr_id': 307}, {'value': 0, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",350
90,Baskin Robbins,"Tropical Banana Smoothie, Small","[{'value': 5, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 89, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 76, 'attr_id': 269}, {'value': 4, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 0.36, 'attr_id': 303}, {'value': 70, 'attr_id': 307}, {'value': 750, 'attr_id': 318}, {'value': 114, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",370
91,Baskin Robbins,"Mango Banana Smoothie, Medium","[{'value': 8, 'attr_id': 203}, {'value': 2, 'attr_id': 204}, {'value': 153, 'attr_id': 205}, {'value': 640, 'attr_id': 208}, {'value': 132, 'attr_id': 269}, {'value': 5, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 110, 'attr_id': 307}, {'value': 8000, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 1, 'attr_id': 606}]",640
92,Baskin Robbins,"Mango Banana Smoothie, Small","[{'value': 5, 'attr_id': 203}, {'value': 1.5, 'attr_id': 204}, {'value': 107, 'attr_id': 205}, {'value': 450, 'attr_id': 208}, {'value': 96, 'attr_id': 269}, {'value': 3, 'attr_id': 291}, {'value': 195, 'attr_id': 301}, {'value': 0.72, 'attr_id': 303}, {'value': 70, 'attr_id': 307}, {'value': 6000, 'attr_id': 318}, {'value': 12, 'attr_id': 401}, {'value': 0, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0.5, 'attr_id': 606}]",450
93,Baskin Robbins,"Strawberry Banana Smoothie, Medium","[{'value': 8, 'attr_id': 203}, {'value': 1, 'attr_id': 204}, {'value': 126, 'attr_id': 205}, {'value': 520, 'attr_id': 208}, {'value': 98, 'attr_id': 269}, {'value': 7, 'attr_id': 291}, {'value': 325, 'attr_id': 301}, {'value': 1.08, 'attr_id': 303}, {'value': 110, 'attr_id': 307}, {'value': 100, 'attr_id': 318}, {'value': 21, 'attr_id': 401}, {'value': 5, 'attr_id': 601}, {'value': 0, 'attr_id': 605}, {'value': 0, 'attr_id': 606}]",520
94,Taco Bueno,Strawberry Smoothie,"[{'value': 13, 'attr_id': 203}, {'value': 18, 'attr_id': 204}, {'value': 43, 'attr_id': 205}, {'value': 370, 'attr_id': 208}, {'value': 1, 'attr_id': 269}, {'value': 1, 'attr_id': 291}, {'value': 1000, 'attr_id': 307}]",370
